%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1558118031171078982,392,1558118031190126895,World Frame,-0.000326515259868,-0.000329911167744,-0.000481195947027,0.315378036836,-0.141315056413,0.000421949209091,0.962815833296
1558118031216838457,393,1558118031239983081,World Frame,-0.000223928683856,-0.000134222934985,-0.00112366309074,0.317093932411,-0.139776354446,-0.000142427415091,0.962492974357
1558118031257168481,394,1558118031281693935,World Frame,-8.76262032765e-05,3.71688888636e-05,0.000564194380018,-0.11153502481,0.0508567843678,4.41244953445e-05,1.01336236441
1558118031303897562,395,1558118031328520059,World Frame,0.00010600680502,0.000535704887342,-0.00208396077213,-0.110151396168,0.047453398829,-0.000309222055515,1.0136662546
1558118031348682027,396,1558118031374250888,World Frame,-0.000208146278361,-0.000399250169547,0.000119612048064,0.3174007961,-0.141958418416,9.07096825928e-05,0.962092590799
1558118031391488289,397,1558118031415807008,World Frame,-0.000382648506438,-0.000378291169542,0.000113410416214,0.317506935999,-0.1418983009,9.34021168473e-05,0.96206768712
1558118031430690625,398,1558118031455701112,World Frame,-0.000161052107664,0.000246720044811,-0.000566100541788,-0.110885499627,0.0495013671336,0.000315932048499,1.01349528975
1558118031473404448,399,1558118031498076915,World Frame,6.35960245916e-05,-0.000536571307597,0.00322161242946,-0.113063337004,0.050051405293,-0.000188116984035,1.01323815369
1558118031515299636,400,1558118031539910078,World Frame,-0.000442699067872,-0.000321634761534,-0.000631336261137,0.315829927633,-0.140431363791,-0.000273783498062,0.962797932244
1558118031565561236,401,1558118031589730978,World Frame,-0.000184787090479,-0.000308206057121,0.00209681441705,-0.112523907103,0.0487367564724,9.48122612005e-05,1.01335738668
1558118031599952057,402,1558118031624073028,World Frame,-0.00029800191618,-0.000590774993201,0.00108826557809,0.314590497886,-0.143329005033,-0.000160824233109,0.962777657306
1558118031644803439,403,1558118031669251918,World Frame,-0.000130167329521,0.000146980403819,6.4743827614e-05,-0.111403608474,0.0505976248698,3.3430537751e-05,1.01338872243
1558118031692445554,404,1558118031716023921,World Frame,9.65535248324e-05,0.00011373393302,0.000447569620759,-0.111328602211,0.0507347583405,6.34567969584e-05,1.01339004889
1558118031730551343,405,1558118031754993915,World Frame,0.0033780743936,-0.000499805381344,-0.000793963413467,0.314683424238,-0.141769484674,0.000525302908559,0.962968575236
1558118031778305208,406,1558118031797843933,World Frame,0.00829190892358,0.00067334482328,-0.00437187727223,-0.10716493844,0.0465625853329,-0.000252792831948,1.01401352004
1558118031818188759,407,1558118031842611074,World Frame,0.013172031805,-0.000302189067058,-0.00470542519949,0.311719473974,-0.143019198256,0.000765379130552,0.96371004799
1558118031859910624,408,1558118031882992029,World Frame,0.0199748920704,-0.000364601280256,-0.00559541343486,0.312005442068,-0.143327316687,0.00188842162413,0.963576743754
1558118031904832153,409,1558118031928575992,World Frame,0.033085888925,-0.00130632838749,-0.00583260062953,0.308793520268,-0.150644696732,0.00133076247746,0.96349746114
1558118031945095059,410,1558118031969820976,World Frame,0.0385310012307,-0.00215996342401,-0.00378913257975,0.306337286393,-0.150665785189,0.00176542992513,0.964239637158
1558118031987055946,411,1558118032005542039,World Frame,0.0453474415932,-0.00120343489827,-0.00926826141984,0.30435445794,-0.153278272259,0.00223569862049,0.964442613634
1558118032032328903,412,1558118032051078081,World Frame,0.0513649671387,-0.000724577784336,-0.0109773454698,0.305803090911,-0.151387443828,0.00116231114005,0.964293908391
1558118032072123046,413,1558118032097652912,World Frame,0.0632425026182,-0.00211041598902,-0.00854212235262,0.302698626315,-0.157745649386,0.00173993012654,0.964250121165
1558118032122088935,414,1558118032146603107,World Frame,0.0696109214,-0.00217228983913,-0.00775394391938,-0.0989654768829,0.0308298759172,-0.00577388982161,1.01537118845
1558118032167423826,415,1558118032189174890,World Frame,0.0766232046412,-0.000994886324646,-0.0124972152944,-0.0955948915003,0.0264025429217,-0.00592156513981,1.01579916004
1558118032208477460,416,1558118032229016065,World Frame,0.0886357573494,-0.00320972243135,-0.00925754889926,0.29759692093,-0.16591201889,0.000569793121672,0.964448247544
1558118032250861546,417,1558118032275122880,World Frame,0.0961200822354,-0.0014169669952,-0.0176224880083,-0.0882706822001,0.0218198446981,-0.00738349050655,1.01653032055
1558118032295331891,418,1558118032319960117,World Frame,0.102762427998,-0.00142494276,-0.0200352470064,0.295903535324,-0.162367149889,0.00219188899519,0.965519699035
1558118032338928830,419,1558118032363688945,World Frame,0.115893929818,-0.0018310334533,-0.0195264352353,-0.0866291756693,0.0163481988967,-0.00885869279628,1.01675000921
1558118032385338401,420,1558118032409612894,World Frame,0.122389611921,-0.00197070368308,-0.0200091706498,-0.0863776414665,0.0130280166856,-0.00955816972369,1.01680792419
1558118032431104822,421,1558118032455653905,World Frame,0.129301001213,-0.00147247716634,-0.0251408519588,0.286527151635,-0.167487359875,0.000869190339671,0.967370005961
1558118032473527850,422,1558118032498434066,World Frame,0.141810893038,-0.00306567046231,-0.0222218575339,0.283065769189,-0.174594066917,0.00120205332376,0.967129656039
1558118032516915497,423,1558118032539654970,World Frame,0.148421896644,-0.00274579541671,-0.0255795639337,0.280942648491,-0.175112360832,0.00123606172167,0.967627705268
1558118032559846205,424,1558118032584559917,World Frame,0.155295064499,-0.00248315260322,-0.0265724092816,0.283046397098,-0.173259646661,0.00102450604483,0.967366237819
1558118032603937756,425,1558118032628967046,World Frame,0.167513680472,-0.00395194008735,-0.0242015746928,0.278188422576,-0.178021716361,0.000985746948316,0.967872781151
1558118032644178958,426,1558118032669095993,World Frame,0.174716097078,-0.00371031623305,-0.0274398334038,0.275808881121,-0.178590725054,0.000980557062792,0.968418758738
1558118032690553466,427,1558118032715401887,World Frame,0.181236138171,-0.003858762132,-0.0283133391531,0.270619225253,-0.183163882617,-0.000105060640007,0.968986163234
1558118032730097303,428,1558118032754216909,World Frame,0.188758551066,-0.00296122447347,-0.0334311662557,0.273619041134,-0.181255444318,0.000620146346463,0.968531831203
1558118032780855141,429,1558118032803592920,World Frame,0.201586034477,-0.00391074735699,-0.0321753097137,0.267946175257,-0.18379021454,0.000220870233438,0.969577144019
1558118032824458760,430,1558118032849349975,World Frame,0.209631415842,-0.00243287427042,-0.0395589530513,-0.0631399799887,-0.0181146358015,-0.0151875836274,1.01828259586
1558118032865920766,431,1558118032890613079,World Frame,0.222403636109,-0.00342467760532,-0.0376778243407,-0.0604105154863,-0.021658155997,-0.0163908168175,1.0183531563
1558118032908957869,432,1558118032932455062,World Frame,0.230560355381,-0.00256500421777,-0.0430190526616,-0.0557488047424,-0.0234120186221,-0.0163893642203,1.01857200428
1558118032948388802,433,1558118032973047971,World Frame,0.236191235851,-0.003839024497,-0.0409824887223,0.262204335825,-0.186594347657,1.61332996315e-05,0.970550247875
1558118032995459620,434,1558118033020282983,World Frame,0.243366425783,-0.00359156324285,-0.0412825000896,-0.0580887524657,-0.0268331720722,-0.0176223608143,1.01833742356
1558118033045263460,435,1558118033064537048,World Frame,0.257757415232,-0.00335316816385,-0.0485287644171,0.254545733627,-0.196060113677,-0.00142429067728,0.970679160943
1558118033091823909,436,1558118033114784955,World Frame,0.26448193117,-0.00335624768987,-0.0469265915812,-0.0462033775382,-0.0300884929839,-0.0179797137217,1.01883218535
1558118033130543710,437,1558118033155030012,World Frame,0.27864245247,-0.00333671582645,-0.0522624110924,0.247223678533,-0.20059561324,-0.00255849662459,0.97157384481
1558118033175335589,438,1558118033200162887,World Frame,0.28545763312,-0.00319551918255,-0.0525790749698,-0.0401769591437,-0.038914945045,-0.0191129297599,1.01875945738
1558118033216402410,439,1558118033240823030,World Frame,0.292568804085,-0.00306723624686,-0.0540241117224,-0.0426456430499,-0.0391876915839,-0.0205391641923,1.01862265
1558118033260109581,440,1558118033284173965,World Frame,0.299319960926,-0.00318461099081,-0.054969662836,0.237460122572,-0.201015076463,-0.00285902100017,0.973796244441
1558118033300137967,441,1558118033324884891,World Frame,0.312821603484,-0.00364915565644,-0.055134875349,-0.0409571202276,-0.0469998620518,-0.022513853025,1.01831600967
1558118033349423879,442,1558118033373608112,World Frame,0.320826835259,-0.00310788876854,-0.0600802205291,-0.0337098187138,-0.0476423197348,-0.0219575681258,1.01856015584
1558118033389478896,443,1558118033414149999,World Frame,0.328187970984,-0.0023199191901,-0.0627715538635,-0.0353259098485,-0.0504237883928,-0.0230969980911,1.01834641375
1558118033437583082,444,1558118033454324007,World Frame,0.334692457601,-0.00293825586067,-0.0614320960879,-0.0339658755343,-0.052704140226,-0.0226367297267,1.0182866895
1558118033474380459,445,1558118033499476909,World Frame,0.34862608903,-0.00322112670917,-0.0639839624664,-0.0192694550652,-0.0530562479287,-0.0213153247817,1.01867963636
1558118033516605500,446,1558118033541193962,World Frame,0.355546662832,-0.00307437028152,-0.0658680314865,-0.022917004256,-0.0601127162094,-0.0236841550295,1.01815962615
1558118033553962240,447,1558118033573775053,World Frame,0.363532429001,-0.00226259641339,-0.0700879968102,-0.0190006978322,-0.0595450703657,-0.0228437332537,1.01829346344
1558118033601389851,448,1558118033625125885,World Frame,0.37104550474,-0.00189815169357,-0.0730291089951,-0.0168767730098,-0.0627759705229,-0.024019200855,1.01811082074
1558118033641434569,449,1558118033664942979,World Frame,0.38382112777,-0.00292988108873,-0.0717022014198,-0.00504137494065,-0.0632034693166,-0.0221152136353,1.01826140533
1558118033688465661,450,1558118033712328910,World Frame,0.390599845445,-0.00371085587484,-0.0700395565687,-0.012307331949,-0.0648163759582,-0.0235941120595,1.01806080234
1558118033744592815,451,1558118033767966985,World Frame,0.40556853924,-0.00289553328165,-0.0757986658211,0.00073031935016,-0.0655814306384,-0.0222347639107,1.01812636047
1558118033787068612,452,1558118033808733940,World Frame,0.411913134523,-0.00340307697769,-0.0749855476321,0.00212590851893,-0.0687176038092,-0.0226414546587,1.0179113496
1558118033827737375,453,1558118033850308895,World Frame,0.420565607041,-0.00190430538213,-0.0813969647542,0.00437029202691,-0.0780278929235,-0.0238657354177,1.01721218539
1558118033871942684,454,1558118033895296096,World Frame,0.433136262984,-0.00335457536389,-0.0789729606526,0.0118717358202,-0.0712070693832,-0.0225741972556,1.01768779152
1558118033913750457,455,1558118033936846971,World Frame,0.439792462836,-0.00357327647863,-0.0783199305288,0.0142590670887,-0.0746616261035,-0.0227949429284,1.01741028027
1558118033954378020,456,1558118033979408979,World Frame,0.44790554943,-0.00310054060798,-0.0831321997641,0.0197754773644,-0.0752779370407,-0.0212812074463,1.01731460735
1558118033995409789,457,1558118034019498109,World Frame,0.456938320131,-0.00130986474396,-0.0900560307515,0.0233054872515,-0.0854748044097,-0.0223324662412,1.01642606178
1558118034035674858,458,1558118034060626983,World Frame,0.469224709017,-0.00309698296418,-0.0863307580592,0.0304320377771,-0.0767588983385,-0.0207846708462,1.01697228927
1558118034087001718,459,1558118034101604938,World Frame,0.478873358552,-0.00186016376736,-0.0946232659124,0.0444726500362,-0.0828341876387,-0.0202390090828,1.01602789893
1558118034119364762,460,1558118034144341945,World Frame,0.484573009582,-0.00221440562439,-0.0926144141906,0.0454241661674,-0.0786360839738,-0.0183909699418,1.01635202961
1558118034164094607,461,1558118034188481092,World Frame,0.492775368983,-0.00159725855964,-0.0958788806397,0.0497675523666,-0.0826061126326,-0.01914557728,1.01583592352
1558118034201625906,462,1558118034226177930,World Frame,0.504764459123,-0.0032008305811,-0.0908589020801,0.0569164360274,-0.0744068220708,-0.0170361898266,1.01614135538
1558118034240204348,463,1558118034264914035,World Frame,0.511318080257,-0.00337952882616,-0.091067275762,0.0619529676342,-0.0740326581342,-0.0162867767852,1.01590066016
1558118034283770896,464,1558118034308315992,World Frame,0.518771137242,-0.00335089898964,-0.0919142963482,0.0608801633989,-0.0748088278351,-0.016204289579,1.0159078057
1558118034322556877,465,1558118034347572088,World Frame,0.527653189197,-0.00187893611875,-0.0985571415764,0.0650377706337,-0.0778051541494,-0.0167701299535,1.01543280507
1558118034366912179,466,1558118034389005899,World Frame,0.532944877787,-0.00282185799827,-0.0940898449222,0.0676729676076,-0.0678221395132,-0.0149572789641,1.01599870464
1558118034412717447,467,1558118034437644958,World Frame,0.546369220537,-0.00383181538765,-0.093358833045,0.079177947387,-0.062734982502,-0.0132133880765,1.01554823622
1558118034456319761,468,1558118034479427099,World Frame,0.55221024588,-0.00435166916707,-0.0916320924374,0.0775639586592,-0.0646331354425,-0.0133522616646,1.01554936121
1558118034497274941,469,1558118034522216081,World Frame,0.561279877727,-0.00294761866787,-0.0968411912218,0.0799136364024,-0.0705622212608,-0.0135768291054,1.01498685615
1558118034792520939,470,1558118034561094999,World Frame,0.574031509462,-0.00426468267902,-0.0947949103696,0.0873098037777,-0.0602382234902,-0.0114024962694,1.01507942419
1558118034792576638,471,1558118034602981090,World Frame,0.57892501386,-0.00533276269091,-0.0897507312294,0.0864547955648,-0.0590540327838,-0.012069148902,1.01520944051
1558118034792606047,472,1558118034641716957,World Frame,0.585081455302,-0.00583942008282,-0.088635122457,0.0892045163068,-0.054420755492,-0.0111860256355,1.01524301037
1558118034792634694,473,1558118034681947946,World Frame,0.593831121953,-0.00466858935925,-0.0938577768038,0.0882225918031,-0.0594258799546,-0.0114093181195,1.01505030929
1558118034792670652,474,1558118034725040912,World Frame,0.606407808781,-0.00597511716864,-0.0915235928465,0.0995683144831,-0.0577029108435,-0.00934336799801,1.01416156395
1558118034792699478,475,1558118034770270109,World Frame,0.612688841011,-0.00632757758967,-0.0904318689731,0.0985340011191,-0.0568360027592,-0.0100354198756,1.01429922102
1558118034796672349,476,1558118034807121038,World Frame,0.619134263098,-0.00653533850508,-0.0891576615363,0.0976844463941,-0.0560427261824,-0.0106941486759,1.01441402867
1558118034821751481,477,1558118034846149921,World Frame,0.624970713367,-0.00716053948142,-0.0873431857483,0.102183330419,-0.0548856300091,-0.00833962108578,1.01407204302
1558118034861834569,478,1558118034881022930,World Frame,0.632732040131,-0.00661667859833,-0.0899115430926,0.0990550351031,-0.0537447009203,-0.00980707956803,1.0144157687
1558118034900760458,479,1558118034925913095,World Frame,0.645064900716,-0.00774499746809,-0.0874257041808,0.0914371066315,-0.0546865762213,-0.01359734228,1.01500927681
1558118034943847043,480,1558118034968842029,World Frame,0.651314950455,-0.00814558201267,-0.0861090027783,0.101609572934,-0.0546328019359,-0.0102179124277,1.01412337667
1558118034986688187,481,1558118035011678934,World Frame,0.65589418859,-0.00932398140063,-0.0810592008009,0.103295911103,-0.05086810103,-0.00960707555466,1.01415479199
1558118035033563021,482,1558118035053792953,World Frame,0.666419211715,-0.00740186852694,-0.0901364232801,0.105322434479,-0.058842799718,-0.00900048618985,1.01354361035
1558118035066914458,483,1558118035091855049,World Frame,0.677058975314,-0.00936431975658,-0.0839282951198,0.108724853545,-0.0512648800044,-0.0077017675681,1.01360665542
1558118035113748108,484,1558118035138665914,World Frame,0.683571315479,-0.00960134511736,-0.0833413286851,0.107651102278,-0.0512370313995,-0.00851494286331,1.01371157738
1558118035153685208,485,1558118035178781986,World Frame,0.687879881261,-0.0107993080437,-0.0780575617455,0.105939711368,-0.047531501299,-0.00809737026222,1.01406177259
1558118035194105258,486,1558118035219073057,World Frame,0.697176317351,-0.00909951364007,-0.0842032848577,0.111273808442,-0.0528682614681,-0.00798868330297,1.01325943128
1558118035237988356,487,1558118035260608911,World Frame,0.707939129978,-0.0109753486856,-0.0785977909765,0.111618036183,-0.0493050353355,-0.00825277617774,1.01339367238
1558118035279569200,488,1558118035303287029,World Frame,0.714108049839,-0.0115640434167,-0.0774228831986,0.112457474096,-0.048956861376,-0.00816623192394,1.01332139894
1558118035315675395,489,1558118035340725898,World Frame,0.719987076218,-0.0119534138791,-0.0758669881003,0.113628409325,-0.0484534774808,-0.00691254051192,1.01322840113
1558118035355098014,490,1558118035380145072,World Frame,0.729701048756,-0.0107168740306,-0.0820595166638,0.11321843076,-0.0534368865149,-0.00801633499134,1.01302359288
1558118035396485339,491,1558118035421750068,World Frame,0.74028435624,-0.0125861947119,-0.07614033762,0.112932265882,-0.0472612594843,-0.00710616883762,1.01335585149
1558118035431402542,492,1558118035456496000,World Frame,0.746323065351,-0.0130211837094,-0.0750987543429,0.114101309292,-0.0442652481169,-0.00659017842478,1.01336294129
1558118035473472589,493,1558118035498048067,World Frame,0.752237263118,-0.0136931219941,-0.0732218870591,0.12080161133,-0.0465962335901,-0.005424164917,1.01252288068
1558118035515876169,494,1558118035541124105,World Frame,0.758464400037,-0.0139593509744,-0.0725147211017,0.119496741093,-0.0466624048054,-0.00527007488569,1.01266965362
1558118035558481062,495,1558118035583142042,World Frame,0.766602040573,-0.0134248258285,-0.0751535507245,0.121349623741,-0.0463187375229,-0.00583060445571,1.0124697716
1558118035598574647,496,1558118035623670101,World Frame,0.777480146526,-0.0153388546552,-0.0697916867851,0.118179945675,-0.0411107805642,-0.00620988981668,1.01304237773
1558118035648932940,497,1558118035668761968,World Frame,0.783859315021,-0.0155001525129,-0.0686655164787,0.119729509345,-0.0412440414708,-0.00590593042463,1.01286395213
1558118035692273005,498,1558118035717662096,World Frame,0.789632887785,-0.0160862257896,-0.0670576693821,0.123217926834,-0.0409855695912,-0.00460358585552,1.01247802467
1558118035729950693,499,1558118035754935979,World Frame,0.802213630009,-0.0167553046582,-0.06524001811,0.123088228473,-0.0385425453146,-0.004999252756,1.0125823013
1558118035775715022,500,1558118035798923969,World Frame,0.808191386197,-0.0174251672896,-0.0637956716154,0.126710368958,-0.0385281370026,-0.00366355747066,1.01215835013
1558118035813370184,501,1558118035838715076,World Frame,0.816443566555,-0.0169119786187,-0.067206138445,0.125831884395,-0.041060930973,-0.00469209875399,1.01216528984
1558118035856488554,502,1558118035881735086,World Frame,0.82241204159,-0.0168967573276,-0.0661556041714,0.126931455328,-0.041092392195,-0.00445371660609,1.01203301828
1558118035898476129,503,1558118035919280052,World Frame,0.8284606367,-0.0175334610494,-0.0643972931676,0.130079322826,-0.0385315369974,-0.002923859545,1.01174912757
1558118035946402887,504,1558118035968051910,World Frame,0.841205350394,-0.0184276346303,-0.0629707243585,0.130140521962,-0.0389499821102,-0.00359659248098,1.01172425393
1558118035985216248,505,1558118036005934953,World Frame,0.847379126373,-0.0188040234085,-0.0621319637119,0.131040903902,-0.0391419760345,-0.00345632917183,1.01160585558
1558118036020949870,506,1558118036044861078,World Frame,0.851686514167,-0.0197125786386,-0.0570887851727,0.131647835931,-0.0347248722446,-0.00287627341699,1.01168359872
